rank,gene_id,tcga_train_n,tcga_train_events,tcga_cox_z,tcga_cox_p,cptac_train_n,cptac_train_events,cptac_cox_z,cptac_cox_p,meta_cox_z,meta_cox_p,direction
5271,ENSG00000186472.20,91,50,1.5305655100045907,0.12587681128329736,87,70,0.7135639119407435,0.47549687952654196,1.5868391321177928,0.11254908346416519,higher_expr_higher_risk
5272,ENSG00000105374.10,91,50,-1.2752888962738795,0.20220700641940642,87,70,-0.9685194929757357,0.33278498858509065,-1.5866121277216672,0.11260051898094522,higher_expr_lower_risk
5273,ENSG00000112343.11,91,50,-2.175540560105711,0.029589632089781697,87,70,-0.06816034540277113,0.9456579933100555,-1.5865361252394445,0.11261774405160213,higher_expr_lower_risk
5274,ENSG00000169375.16,91,50,1.4149992299470688,0.15706872181293446,87,70,0.828240549421017,0.4075342837923527,1.586210059818588,0.11269166652582716,higher_expr_higher_risk
5275,ENSG00000103275.21,91,50,-0.4534605044309417,0.650217177044284,87,70,-1.789756249566953,0.07349310531963908,-1.5861937784231865,0.11269535869247349,higher_expr_lower_risk
5276,ENSG00000024862.18,91,50,-1.279058951912079,0.20087629704474602,87,70,-0.9640218987832186,0.33503494690717706,-1.5860976802763347,0.11271715301590468,higher_expr_lower_risk
5277,ENSG00000185056.10,91,50,-0.4880673359213999,0.6255021466680424,87,70,2.7305892219264027,0.006322121762795374,1.5857024325533833,0.11280682710609993,higher_expr_higher_risk
5278,ENSG00000254221.2,91,50,1.2636137927164928,0.20636868058043725,87,70,0.978029653345431,0.32805965815442756,1.5850812817127669,0.11294786786986827,higher_expr_higher_risk
5279,ENSG00000111432.4,91,50,0.3272382415887992,0.7434876990742936,87,70,1.9143462099657578,0.05557593364730859,1.585039566296555,0.11295734490130274,higher_expr_higher_risk
5280,ENSG00000124251.11,91,50,-1.6749894206770046,0.09393630737809007,87,70,-0.5663799730414839,0.571135505906654,-1.584887497442324,0.11299189765872944,higher_expr_lower_risk
5281,ENSG00000161277.11,91,50,-0.6196927024160579,0.5354601210806105,87,70,-1.621665095492546,0.10487507631338999,-1.5848792979665212,0.11299376096258967,higher_expr_lower_risk
5282,ENSG00000169908.12,91,50,1.1439045482250993,0.25266322461720164,87,70,1.0970919991280927,0.2726011773929463,1.584623855249082,0.11305182160704215,higher_expr_higher_risk
5283,ENSG00000100632.11,91,50,0.6234506215527941,0.5329884412720829,87,70,1.6172860008611163,0.10581655969333606,1.5844400605619162,0.11309361161181436,higher_expr_higher_risk
5284,ENSG00000134438.10,91,50,-0.8331962394997423,0.4047340631020607,87,70,-1.4073614859584445,0.15932022556207495,-1.5843135613113906,0.11312238123535372,higher_expr_lower_risk
5285,ENSG00000089041.17,91,50,0.40147178847021653,0.6880728047080977,87,70,-2.6412993157905182,0.008258871952801953,-1.5837972332564823,0.11323986912272664,higher_expr_lower_risk
5286,ENSG00000107937.19,91,50,0.5275262877203392,0.5978281662428742,87,70,1.7111554861589406,0.0870524135525358,1.582987063228768,0.11342441304152345,higher_expr_higher_risk
5287,ENSG00000047932.14,91,50,0.5247742705777859,0.5997401197733725,87,70,1.7138874003556117,0.08654940749391997,1.5829728482994128,0.1134276530911695,higher_expr_higher_risk
5288,ENSG00000169252.6,91,50,-1.4618629969478292,0.14377875674159707,87,70,-0.7765654814567461,0.43741517361942994,-1.5828079562809605,0.1134652427304838,higher_expr_lower_risk
5289,ENSG00000279012.2,91,50,2.8918260859123914,0.003830098989079436,87,70,-0.6535805252203046,0.5133820944621369,1.5826786139260605,0.11349473515098107,higher_expr_higher_risk
5290,ENSG00000124160.12,91,50,-2.0064229587649076,0.04481114083204762,87,70,-0.2311239442985837,0.817218513799581,-1.582184588379153,0.11360743758371351,higher_expr_lower_risk
5291,ENSG00000212123.4,91,50,-1.0000141706995331,0.31730365012263506,87,70,-1.2373929517325153,0.21594123420551042,-1.5820857485467814,0.11362999656990914,higher_expr_lower_risk
5292,ENSG00000115464.15,91,50,0.926252554324539,0.3543147465005433,87,70,1.3110965436249953,0.18982514836475567,1.5820447190417206,0.11363936209017832,higher_expr_higher_risk
5293,ENSG00000139330.6,91,50,0.08716624114250747,0.9305393728558691,87,70,2.1499542739335786,0.03155883189563523,1.5818830865418425,0.11367626273379562,higher_expr_higher_risk
5294,ENSG00000196242.10,91,50,-0.6510830789086528,0.5149928588518452,87,70,-1.5856877070619577,0.1128101691224502,-1.5816357907197822,0.11373273854750163,higher_expr_lower_risk
5295,ENSG00000178732.5,91,50,-1.4657360913128248,0.14272019771548713,87,70,-0.7710076272600053,0.44070241068085847,-1.5816166511792629,0.11373711043254185,higher_expr_lower_risk
5296,ENSG00000265491.5,91,50,-2.528891393114944,0.011442342838656161,87,70,0.292193717054065,0.7701385151955012,-1.581584094206839,0.11374454745328016,higher_expr_lower_risk
5297,ENSG00000050438.17,91,50,0.10532604797433141,0.9161170946329467,87,70,-2.341952142263372,0.01918317456524007,-1.5815334782505628,0.11375611046569,higher_expr_lower_risk
5298,ENSG00000116132.12,91,50,0.1426675266340157,0.8865527643067133,87,70,2.093750928983453,0.03628217352899908,1.581386655537858,0.11378965676320243,higher_expr_higher_risk
5299,ENSG00000189269.12,91,50,-1.37560958938541,0.16894253623232755,87,70,-0.8604110236945401,0.3895625112890687,-1.5811053383817342,0.11385395433733476,higher_expr_lower_risk
5300,ENSG00000066926.12,91,50,0.9367947801575952,0.34886413085940315,87,70,1.2991462103348128,0.19389375705777995,1.5810490367101473,0.11386682602746809,higher_expr_higher_risk
5301,ENSG00000212124.2,91,50,-1.517123600276134,0.12923548075332286,87,70,-0.7186441752587676,0.4723601876021388,-1.5809265552390914,0.11389483170348834,higher_expr_lower_risk
5302,ENSG00000186854.11,91,50,-0.9926647088517471,0.3208733787702639,87,70,-1.2422982574243344,0.21412653806513565,-1.5803574691546185,0.11402502572301064,higher_expr_lower_risk
5303,ENSG00000169410.10,91,50,1.7686254336872433,0.07695640345185407,87,70,0.4662393523082171,0.6410441842757695,1.5802880452124124,0.11404091636585753,higher_expr_higher_risk
5304,ENSG00000174796.12,91,50,0.4911667233972975,0.6233085326313605,87,70,1.7436075582636532,0.08122754445025547,1.5802240489837538,0.11405556618829135,higher_expr_higher_risk
5305,ENSG00000108231.14,91,50,-1.8968269049338322,0.05785078713709742,87,70,-0.33767291434264535,0.7356096882702308,-1.580029974770512,0.11410000212783843,higher_expr_lower_risk
5306,ENSG00000183340.7,91,50,0.8701510664649441,0.3842178534920805,87,70,1.3641133112342478,0.1725319059522379,1.5798634924346402,0.11413813138993985,higher_expr_higher_risk
5307,ENSG00000205445.3,91,50,-0.35559669428146445,0.7221426196283292,87,70,-1.878512835165628,0.06031104287761602,-1.5797539981855258,0.11416321420218833,higher_expr_lower_risk
5308,ENSG00000122584.13,91,50,-0.653668108929459,0.5133256537194753,87,70,-1.580026273644761,0.11410084968350502,-1.5794604450165293,0.11423048242435278,higher_expr_lower_risk
5309,ENSG00000037474.15,91,50,0.8117969639091824,0.41690814448976976,87,70,1.4216590346120062,0.15512525789091683,1.579291882036104,0.11426912302551283,higher_expr_higher_risk
5310,ENSG00000074657.14,91,50,0.7289699247295931,0.4660200597536771,87,70,1.5038388507505842,0.13262286505097218,1.5788342262348647,0.11437408582237966,higher_expr_higher_risk
5311,ENSG00000086200.17,91,50,0.8695834023961887,0.3845281114137161,87,70,1.3632150226506727,0.17281475407230912,1.578826907373279,0.1143757650105805,higher_expr_higher_risk
5312,ENSG00000239389.8,91,50,-1.4158052869283715,0.15683252123883265,87,70,-0.8168101901414323,0.4140369079038557,-1.578697543618097,0.11440544852464958,higher_expr_lower_risk
5313,ENSG00000125207.7,91,50,-0.6803741306268212,0.49626759683808164,87,70,-1.5521368374349787,0.1206294853595787,-1.5786236445898425,0.11442240794903769,higher_expr_lower_risk
5314,ENSG00000169413.3,91,50,-1.2095387040070356,0.22645595093231416,87,70,-1.0229332940900073,0.30633938629592267,-1.5785960886635,0.114428732390451,higher_expr_lower_risk
5315,ENSG00000088992.18,91,50,-0.5793084196383863,0.5623810853625932,87,70,-1.6530192188747468,0.09832695222409335,-1.5784940110227883,0.1144521629261951,higher_expr_lower_risk
5316,ENSG00000147789.15,91,50,0.5689580065000541,0.5693846385428195,87,70,1.6632857685464457,0.09625524608420412,1.5784347105968382,0.11446577626718896,higher_expr_higher_risk
5317,ENSG00000110446.11,91,50,-0.6117788170330087,0.5406841066223185,87,70,-1.62045116715144,0.1051353961348234,-1.5784249589847634,0.11446801502438349,higher_expr_lower_risk
5318,ENSG00000167332.9,91,50,-0.8939867073350931,0.37132900333876917,87,70,-1.3376625028103344,0.18100647961416588,-1.5780142897234342,0.11456232700599925,higher_expr_lower_risk
5319,ENSG00000038295.8,91,50,-0.7586157193127948,0.4480824666208856,87,70,-1.4727444461028671,0.1408199571077668,-1.577809904234951,0.11460928780628256,higher_expr_lower_risk
5320,ENSG00000140067.6,91,50,-0.971476684648921,0.331310958006905,87,70,-1.259850978437991,0.20772312567471493,-1.5777869216178873,0.11461456937353512,higher_expr_lower_risk
5321,ENSG00000072134.15,91,50,0.9447065544366788,0.3448087098642939,87,70,1.286559524912061,0.19824785890321883,1.577743375339015,0.11462457714032268,higher_expr_higher_risk
5322,ENSG00000102125.16,91,50,-1.0401578670716642,0.29826656258702566,87,70,-1.1910610358529339,0.23362962470158016,-1.5777100165695925,0.11463224408794408,higher_expr_lower_risk
5323,ENSG00000187559.6,91,50,-0.73951228841312,0.4595959806643888,87,70,-1.4916448999462257,0.1357922608821767,-1.5776663777820041,0.11464227433268108,higher_expr_lower_risk
5324,ENSG00000169221.14,91,50,-1.8893940662272237,0.058839045401533764,87,70,-0.34150620374673785,0.732722535377726,-1.5774847090494877,0.11468403776907823,higher_expr_lower_risk
5325,ENSG00000013364.19,91,50,-0.11195312010726485,0.9108605775432965,87,70,-2.118867131587632,0.034101697393054284,-1.5774281275817423,0.11469704760626935,higher_expr_lower_risk
5326,ENSG00000196431.4,91,50,-2.1214020241898477,0.033887985071671775,87,70,-0.10915069056567202,0.9130829697728997,-1.5772389503976907,0.11474055374988283,higher_expr_lower_risk
5327,ENSG00000179364.14,91,50,-1.032997285624263,0.30160516892563183,87,70,-1.1974897552430188,0.23111571830171604,-1.577192511945971,0.11475123544706464,higher_expr_lower_risk
5328,ENSG00000077984.6,91,50,-1.2666911845647988,0.20526573333558382,87,70,-0.9636045144549801,0.3352442426200355,-1.5770572128280766,0.11478236119075726,higher_expr_lower_risk
5329,ENSG00000145391.13,91,50,0.618014709256806,0.5365656425610681,87,70,1.6120595755276605,0.10694897628035863,1.576900649320836,0.11481838712587732,higher_expr_higher_risk
5330,ENSG00000103005.12,91,50,-2.0412535972876933,0.041225626771683614,87,70,-0.18879035013620926,0.8502571353160165,-1.576879197567458,0.1148233239592927,higher_expr_lower_risk
5331,ENSG00000073331.18,91,50,1.529728952939132,0.12608383392115002,87,70,0.6995375641436291,0.48421614601323726,1.5763294713013367,0.11494989307254037,higher_expr_higher_risk
5332,ENSG00000149218.5,91,50,1.3867692074208824,0.16551214948088577,87,70,0.8424619800580112,0.3995294125654997,1.5763044894988656,0.1149556474950697,higher_expr_higher_risk
5333,ENSG00000095932.7,91,50,0.32830436262435775,0.742681545928277,87,70,-2.557469278977648,0.010543687066818196,-1.5762576287365542,0.11496644222838955,higher_expr_lower_risk
5334,ENSG00000257704.4,91,50,-1.6511861575682787,0.09870056874885069,87,70,-0.5778956032665026,0.5633346038999543,-1.5761988289055235,0.1149799883450669,higher_expr_lower_risk
5335,ENSG00000196844.9,91,50,-0.016134131359254417,0.987127384167764,87,70,-2.212878101370966,0.026906050834076854,-1.5761496651113056,0.11499131550620074,higher_expr_lower_risk
5336,ENSG00000156931.16,91,50,1.732690224992034,0.08315074285247238,87,70,0.49619066979421994,0.6197598931548771,1.5760567951604996,0.11501271480356294,higher_expr_higher_risk
5337,ENSG00000156521.14,91,50,-1.11784610842401,0.2636327250444502,87,70,-1.1107919850409658,0.2666578972049326,-1.575885108699743,0.11505228342195474,higher_expr_lower_risk
5338,ENSG00000254852.8,91,50,2.6583755322787805,0.007851834767298794,87,70,-0.43015517993499114,0.6670827628517249,1.5755897211201717,0.11512038652481771,higher_expr_higher_risk
5339,ENSG00000019582.15,91,50,-0.26257096548534387,0.7928812811932782,87,70,-1.96558022602991,0.049347120112596586,-1.5755408170293217,0.11513166466933498,higher_expr_lower_risk
5340,ENSG00000070047.13,91,50,-0.4078937885772513,0.6833516531546502,87,70,-1.8202539277605208,0.06872034404447341,-1.5755383597077586,0.11513223139388906,higher_expr_lower_risk
5341,ENSG00000040531.16,91,50,-1.216669142576649,0.2237301240500762,87,70,-1.0114612970006491,0.31179569608620017,-1.5755261431932706,0.11513504888381844,higher_expr_lower_risk
5342,ENSG00000128917.8,91,50,0.37084002764067764,0.7107566859592791,87,70,1.8572675199402404,0.06327310298784873,1.575509956107395,0.11513878218859748,higher_expr_higher_risk
5343,ENSG00000170454.6,91,50,-0.9532964991226353,0.34043986478847393,87,70,-1.27412486895871,0.20261916614553438,-1.5750247539301359,0.11525073088588236,higher_expr_lower_risk
5344,ENSG00000198589.14,91,50,2.753936473808467,0.0058883196264853796,87,70,-0.5265170914641992,0.598528980016156,1.5750233498019828,0.11525105497875637,higher_expr_higher_risk
5345,ENSG00000130176.8,91,50,-1.8206685956498354,0.06865724869951483,87,70,-0.4065816090055357,0.6843153069962788,-1.5749037231109386,0.11527866916302643,higher_expr_lower_risk
5346,ENSG00000114554.11,91,50,1.2173636296445696,0.22346589462601052,87,70,1.0090715613196122,0.3129403156114668,1.5743274214031386,0.11541177344413103,higher_expr_higher_risk
5347,ENSG00000120093.11,91,50,-1.5199108133019499,0.12853339238528985,87,70,-0.7065191573098986,0.47986534347228726,-1.5743237300566035,0.11541262639736725,higher_expr_lower_risk
5348,ENSG00000169957.10,91,50,-1.038481960593843,0.29904572942609264,87,70,-1.1876973545418699,0.23495266641008972,-1.5741464898696866,0.11545358682248379,higher_expr_lower_risk
5349,ENSG00000128951.14,91,50,0.496764107263871,0.6193554089706673,87,70,1.7291491828795678,0.08378239858855445,1.5739583817936846,0.1154970713325464,higher_expr_higher_risk
5350,ENSG00000179546.4,91,50,-0.065840103940004,0.9475051271611221,87,70,-2.159751802720356,0.0307918885917103,-1.573731129353438,0.1155496219298881,higher_expr_lower_risk
5351,ENSG00000166311.10,91,50,-1.7573342699502543,0.07886084976363844,87,70,-0.46822554624235263,0.6396233053392435,-1.5737084379660784,0.11555487019259911,higher_expr_lower_risk
5352,ENSG00000181467.5,91,50,2.2539525190323,0.024199155165133178,87,70,-0.029036010959965292,0.9768358701009192,1.5732535504318417,0.11566012010617423,higher_expr_higher_risk
5353,ENSG00000187840.5,91,50,0.8127598518766179,0.41635575820309045,87,70,1.4118385166335943,0.15799751455887073,1.573028591790101,0.11571219790889144,higher_expr_higher_risk
5354,ENSG00000049541.11,91,50,0.9136680994768773,0.3608912711812494,87,70,1.310745140452934,0.1899438824157694,1.5728976861155082,0.11574251098435023,higher_expr_higher_risk
5355,ENSG00000129988.6,91,50,-1.7217235775998976,0.08511960415611056,87,70,-0.5026395824289533,0.6152176946571514,-1.572862274277938,0.11575071217291148,higher_expr_lower_risk
5356,ENSG00000124469.12,91,50,-0.9950068555426101,0.3197329300928648,87,70,-1.2293453244840415,0.2189423604547509,-1.5728545102439255,0.1157525103419249,higher_expr_lower_risk
5357,ENSG00000125686.12,91,50,2.0375884417495205,0.041591108914246215,87,70,0.18649746817369137,0.8520546641343347,1.572666228848156,0.11579612349100504,higher_expr_higher_risk
5358,ENSG00000165071.15,91,50,-1.6804736280968826,0.09286520115114028,87,70,-0.5433738979736228,0.5868723936095139,-1.572497666009382,0.11583518002824124,higher_expr_lower_risk
5359,ENSG00000167740.10,91,50,-2.0102700456412133,0.04440261540106647,87,70,-0.21350244690763756,0.8309350807612604,-1.5724446092974036,0.11584747557674913,higher_expr_lower_risk
5360,ENSG00000162341.18,91,50,-0.453493298215697,0.6501935680676498,87,70,-1.7701491299314978,0.07670230099006511,-1.5723526398770016,0.11586879132311152,higher_expr_lower_risk
5361,ENSG00000169184.6,91,50,0.7570691520248861,0.44900843411201863,87,70,1.466461098113215,0.14252271182080128,1.5722733180460715,0.1158871782144241,higher_expr_higher_risk
5362,ENSG00000101199.13,91,50,-1.89602857726639,0.05795626580702553,87,70,-0.32691385419092733,0.743733042200748,-1.5718576674707814,0.11598356399103843,higher_expr_lower_risk
5363,ENSG00000164897.14,91,50,-0.5184003340149991,0.6041789817036667,87,70,-1.7043880096921449,0.08830862248051034,-1.5717487109777357,0.1160088404799447,higher_expr_lower_risk
5364,ENSG00000128185.10,91,50,-0.8066931037928641,0.41984331823536425,87,70,-1.4157270414484,0.15685543786763417,-1.5714883553456895,0.11606925713159919,higher_expr_lower_risk
5365,ENSG00000135069.14,91,50,1.3486331065293107,0.17745484137372466,87,70,0.8734381602775736,0.3824242989111857,1.57124166103893,0.11612652642580076,higher_expr_higher_risk
5366,ENSG00000166920.13,91,50,1.8735494119546985,0.060992556193781994,87,70,0.34842836995446197,0.727518499627558,1.5711755572338109,0.11614187598431311,higher_expr_higher_risk
5367,ENSG00000104343.21,91,50,1.1477902698940536,0.25105515506099824,87,70,1.073819893467663,0.28290341200492575,1.5709156116660234,0.11620225181023308,higher_expr_higher_risk
5368,ENSG00000166394.15,91,50,-0.6453753835116763,0.5186839518741426,87,70,-1.5761461600177555,0.11499212310065217,-1.570852947981667,0.11621680997546109,higher_expr_lower_risk
5369,ENSG00000214929.4,91,50,0.8624235076251306,0.3884545091747933,87,70,1.35906967796862,0.1741245101900536,1.5708328958930466,0.11622146882353714,higher_expr_higher_risk
5370,ENSG00000169203.16,91,50,-0.7403628427365349,0.4590798586934356,87,70,-1.481079683939778,0.13858534090147925,-1.5707970746289988,0.11622979180444924,higher_expr_lower_risk
5371,ENSG00000185885.16,91,50,0.1115373815796027,0.9111902243053304,87,70,2.1094529977717933,0.034905499020540326,1.5704773581894547,0.11630409786353592,higher_expr_higher_risk
5372,ENSG00000138081.21,91,50,1.3206745464485563,0.18660990466220906,87,70,0.9002306158099924,0.3679975364991075,1.5704171006052294,0.116318106651454,higher_expr_higher_risk
5373,ENSG00000285077.2,91,50,0.9639775062328498,0.3350572033738864,87,70,1.2562454038936277,0.2090270096319234,1.5699346754961627,0.11643030947928108,higher_expr_higher_risk
5374,ENSG00000114812.13,91,50,-0.7298714882667484,0.4654687417027662,87,70,-1.4902429690906691,0.13616036196701328,-1.569857987807722,0.11644815339477399,higher_expr_lower_risk
5375,ENSG00000180535.4,91,50,1.756606986453175,0.07898482132003638,87,70,0.46325166559183184,0.6431839868638709,1.5696771061366528,0.11649024998057622,higher_expr_higher_risk
5376,ENSG00000023839.12,91,50,-0.2582054424001865,0.7962483578840087,87,70,-1.9614798283616708,0.049823075822813014,-1.5695545070556072,0.11651878925778099,higher_expr_lower_risk
5377,ENSG00000111276.11,91,50,-1.0796109173882529,0.28031547779085847,87,70,-1.1389794771096984,0.2547117142016879,-1.568780312624839,0.11669913729938168,higher_expr_lower_risk
5378,ENSG00000136603.14,91,50,1.629152012719567,0.1032808427025385,87,70,0.5892290042005249,0.5557076629757529,1.568632260319706,0.11673365093794062,higher_expr_higher_risk
5379,ENSG00000177354.12,91,50,0.9574752860310611,0.33832741465791344,87,70,1.2607102593565942,0.20741325626659354,1.568494041073591,0.11676587955008995,higher_expr_higher_risk
5380,ENSG00000060237.18,91,50,2.0451710154175875,0.04083800095342273,87,70,0.17291160480583814,0.8627209097385831,1.56842126199201,0.11678285227295991,higher_expr_higher_risk
5381,ENSG00000182986.14,91,50,1.44811780101113,0.14758410794065488,87,70,0.7699262205168562,0.44134365914389173,1.5683939685927197,0.1167892178336154,higher_expr_higher_risk
5382,ENSG00000111644.8,91,50,-0.8816451693940929,0.37796872055283326,87,70,-1.3362547432224647,0.18146602343676776,-1.568292068204219,0.11681298617471089,higher_expr_lower_risk
5383,ENSG00000080854.16,91,50,-0.8741718508134065,0.3820246732049607,87,70,-1.343606072686588,0.179075804742391,-1.5682058088726663,0.11683310919651783,higher_expr_lower_risk
5384,ENSG00000135824.12,91,50,-1.3655896039528916,0.17206781141318914,87,70,-0.8521324512617334,0.3941405825314609,-1.5681663040292282,0.11684232599901528,higher_expr_lower_risk
5385,ENSG00000187288.12,91,50,-0.3982370951677639,0.6904554244427856,87,70,-1.8191520455704426,0.06888823662325633,-1.5679308979453976,0.11689725999998654,higher_expr_lower_risk
5386,ENSG00000126550.10,91,50,-1.3710709824986484,0.17035282960600526,87,70,-0.8461868636272455,0.3974485089883587,-1.567838058634698,0.11691893041433116,higher_expr_lower_risk
5387,ENSG00000203896.10,91,50,-1.7008592775292621,0.08896941501300792,87,70,-0.5163424751187372,0.6056152352287437,-1.5677983945560983,0.11692818970652284,higher_expr_lower_risk
5388,ENSG00000164035.10,91,50,-1.6771487503942946,0.09351339781998691,87,70,-0.5394282951726489,0.5895913615075016,-1.5673566599428286,0.11703134837633554,higher_expr_lower_risk
5389,ENSG00000285827.1,91,50,-1.0178854386495886,0.3087324024069644,87,70,-1.1985950719059963,0.2306854353571635,-1.567288399381675,0.11704729569738613,higher_expr_lower_risk
5390,ENSG00000164535.15,91,50,-1.3033764053411463,0.19244628769965605,87,70,-0.9129600938281665,0.36126353001291933,-1.567186567953874,0.11707108915756183,higher_expr_lower_risk
5391,ENSG00000198727.2,91,50,-1.6475631125407744,0.09944235517324913,87,70,-0.5684029645203267,0.5697613779200876,-1.5669246399692558,0.1171323074852473,higher_expr_lower_risk
5392,ENSG00000006025.12,91,50,0.49315365397802874,0.6219040223002227,87,70,-2.7088933526169856,0.006750803570637357,-1.5667645662518437,0.11716973260337615,higher_expr_lower_risk
5393,ENSG00000122756.15,91,50,-1.5384887055723144,0.12392916799027914,87,70,-0.6767511750256676,0.4985638411317599,-1.566411141525711,0.11725239629155934,higher_expr_lower_risk
5394,ENSG00000131910.5,91,50,-0.014254379446824839,0.9886270358572332,87,70,-2.2009810702415376,0.027737363966745025,-1.566408008399472,0.11725312931358679,higher_expr_lower_risk
5395,ENSG00000130528.12,91,50,-1.361633874353148,0.17331345929257364,87,70,-0.8535792126043418,0.39333818041923374,-1.566392195560826,0.11725682891907896,higher_expr_lower_risk
5396,ENSG00000118680.14,91,50,1.1503247168801827,0.25001015427940587,87,70,1.0645449295655518,0.287081912138532,1.5661493464460297,0.11731365792770468,higher_expr_higher_risk
5397,ENSG00000101266.19,91,50,0.30884693661245066,0.7574379630724648,87,70,1.905830984633251,0.05667213753572763,1.5660137762569624,0.11734539204719781,higher_expr_higher_risk
5398,ENSG00000177646.19,91,50,1.3359139861948297,0.18157738894189007,87,70,0.8787429881421184,0.379540644589756,1.5659989645557377,0.11734885956207265,higher_expr_higher_risk
5399,ENSG00000186440.2,91,50,-1.3761644402952116,0.1687707285772423,87,70,-0.8374496344216269,0.40233987617819467,-1.5652615231622613,0.11752160106400619,higher_expr_lower_risk
5400,ENSG00000108788.12,91,50,0.4375406464679438,0.6617193050274003,87,70,1.7751043498363146,0.07588065890080227,1.5645762812452242,0.11768229395434489,higher_expr_higher_risk
5401,ENSG00000138035.15,91,50,0.25669060410612,0.7974176254167995,87,70,1.9559311601884841,0.05047326404177109,1.5645598537336571,0.11768614840884459,higher_expr_higher_risk
5402,ENSG00000197208.6,91,50,-1.7777809831314193,0.07543983297659103,87,70,-0.4348103167986544,0.6637001157768885,-1.5645383121749135,0.11769120294336428,higher_expr_lower_risk
5403,ENSG00000171540.8,91,50,-1.2909163225086324,0.19673269481325717,87,70,-0.9214738982485616,0.35680306263093853,-1.5643961277282146,0.11772456952811314,higher_expr_lower_risk
5404,ENSG00000226792.7,91,50,-0.8030163083445396,0.4219653085390256,87,70,-1.4088199856682084,0.15888840395143505,-1.5640044423709365,0.11781652516455976,higher_expr_lower_risk
5405,ENSG00000133460.19,91,50,-1.5612222193591576,0.11847132816855112,87,70,-0.6501866179624671,0.515571684035893,-1.5637021848459796,0.11788752442390764,higher_expr_lower_risk
5406,ENSG00000038210.14,91,50,0.7330737557917738,0.4635134458550495,87,70,1.4781701431811944,0.13936224324404572,1.5635855558211667,0.11791492915704876,higher_expr_higher_risk
5407,ENSG00000105379.10,91,50,-0.5999503989570726,0.5485392925676955,87,70,-1.6109050448774238,0.10720042027890095,-1.5633108765585664,0.11797949125946339,higher_expr_lower_risk
5408,ENSG00000184148.4,91,50,2.36221268780303,0.01816621663940333,87,70,-0.1520214965679084,0.8791699808968904,1.5628411790411278,0.11808995576294391,higher_expr_higher_risk
5409,ENSG00000230301.6,91,50,-1.3154881693688847,0.1883458908090273,87,70,-0.8945057624257823,0.3710513480138312,-1.5627016955531294,0.1181227754186278,higher_expr_lower_risk
5410,ENSG00000244617.2,91,50,-1.4781928369542057,0.13935617063123673,87,70,-0.7309604476798518,0.46480331217834836,-1.562107268245277,0.11826272094090229,higher_expr_lower_risk
5411,ENSG00000100379.17,91,50,-1.1849073249267916,0.23605409094018126,87,70,-1.0241561470197171,0.3057615280278942,-1.562043761084875,0.11827768006397384,higher_expr_lower_risk
5412,ENSG00000197562.10,91,50,0.3796698805486078,0.7041904807481494,87,70,-2.5884373953146587,0.009641247061430804,-1.5618344877556323,0.11832698493740638,higher_expr_lower_risk
5413,ENSG00000166619.15,91,50,-0.7197908188435928,0.47165379862219514,87,70,-1.488947479058116,0.1365011995517999,-1.561813828312731,0.11833185318383171,higher_expr_lower_risk
5414,ENSG00000111879.20,91,50,-1.7139162707505973,0.08654410437262146,87,70,-0.49468173920444086,0.6208247935197125,-1.5617146297543212,0.11835523078564324,higher_expr_lower_risk
5415,ENSG00000180953.11,91,50,-1.0768932897873,0.28152794123248365,87,70,-1.1316608748302992,0.2577770364609317,-1.5616836264188947,0.11836253792129436,higher_expr_lower_risk
5416,ENSG00000135253.15,91,50,1.6426971851113976,0.10044560148916072,87,70,0.5652595209373196,0.5718972572383136,1.5612611594133603,0.11846214388022973,higher_expr_higher_risk
5417,ENSG00000159648.11,91,50,1.198697416642497,0.23064562292926094,87,70,1.0086239224967481,0.3131550299469791,1.5608118871631311,0.11856814187724556,higher_expr_higher_risk
5418,ENSG00000183793.14,91,50,-1.0402420885284627,0.29822744194054585,87,70,-1.167027989093267,0.24319906660414392,-1.560775639796482,0.11857669705594878,higher_expr_lower_risk
5419,ENSG00000129204.17,91,50,-1.5138407834436127,0.13006622602528,87,70,-0.6927826167157158,0.4884459828543596,-1.5603183697775775,0.11868466444736368,higher_expr_lower_risk
5420,ENSG00000105509.11,91,50,-1.2200135749259498,0.222459728869608,87,70,-0.9857618081673821,0.3242500111708818,-1.5597187311596494,0.11882636370394223,higher_expr_lower_risk
5421,ENSG00000110203.9,91,50,-0.4834025245722086,0.6288099560006312,87,70,-1.722082106463177,0.08505464601190255,-1.5595131384078318,0.1188749773851205,higher_expr_lower_risk
5422,ENSG00000091536.19,91,50,-1.6425904365053494,0.10046770078835768,87,70,-0.562854974175865,0.5735336423729658,-1.559485405429437,0.11888153621305622,higher_expr_lower_risk
5423,ENSG00000090097.22,91,50,-1.1785650002366672,0.23857143526009122,87,70,-1.0266076553342736,0.30460524784651166,-1.559292538441359,0.11892715695302719,higher_expr_lower_risk
5424,ENSG00000165215.6,91,50,-1.1303519679978136,0.25832794482859933,87,70,-1.074619822329878,0.2825449734317383,-1.559150505265753,0.11896076224093502,higher_expr_lower_risk
5425,ENSG00000089063.15,91,50,0.6051731343065424,0.5450639645778712,87,70,1.5995496879035196,0.10969851737981619,1.5589744582214777,0.11900242559714642,higher_expr_higher_risk
5426,ENSG00000181315.11,91,50,0.8540657356344542,0.39306856772189236,87,70,1.350564387072942,0.17683501528147455,1.5589089097745301,0.11901794123761802,higher_expr_higher_risk
