rank,gene_id,tcga_train_n,tcga_train_events,tcga_cox_z,tcga_cox_p,meta_cox_z,meta_cox_p,direction
12043,ENSG00000101443.18,91,50,0.6646102632548228,0.5062998031022751,0.6646102632548228,0.5062998031022754,higher_expr_higher_risk
12044,ENSG00000162104.10,91,50,-0.6645776087174017,0.5063206947597432,-0.6645776087174017,0.5063206947597433,higher_expr_lower_risk
12045,ENSG00000130726.12,91,50,0.6645039438694601,0.5063678255802169,0.6645039438694601,0.5063678255802171,higher_expr_higher_risk
12046,ENSG00000092439.16,91,50,-0.6643644241200093,0.506457096734811,-0.6643644241200093,0.506457096734811,higher_expr_lower_risk
12047,ENSG00000161958.11,91,50,-0.6641414394200591,0.5065997897857828,-0.6641414394200591,0.5065997897857828,higher_expr_lower_risk
12048,ENSG00000180613.11,91,50,0.6640292021236827,0.5066716210156641,0.6640292021236827,0.5066716210156642,higher_expr_higher_risk
12049,ENSG00000198453.13,91,50,-0.6639793596253034,0.5067035216471695,-0.6639793596253034,0.5067035216471697,higher_expr_lower_risk
12050,ENSG00000184160.8,91,50,-0.6639579841303129,0.5067172029018,-0.6639579841303129,0.5067172029018001,higher_expr_lower_risk
12051,ENSG00000197863.9,91,50,-0.6638964216368386,0.5067566066835356,-0.6638964216368386,0.5067566066835356,higher_expr_lower_risk
12052,ENSG00000249139.2,91,50,0.6638035716469272,0.5068160394333006,0.6638035716469272,0.5068160394333004,higher_expr_higher_risk
12053,ENSG00000185386.15,91,50,-0.6636383395069007,0.5069218126447724,-0.6636383395069007,0.5069218126447723,higher_expr_lower_risk
12054,ENSG00000131773.14,91,50,-0.6634905912471276,0.507016403388517,-0.6634905912471276,0.5070164033885173,higher_expr_lower_risk
12055,ENSG00000101901.12,91,50,-0.6633422939649402,0.5071113549498831,-0.6633422939649402,0.5071113549498831,higher_expr_lower_risk
12056,ENSG00000109686.19,91,50,-0.662827203841761,0.5074412286422749,-0.662827203841761,0.5074412286422749,higher_expr_lower_risk
12057,ENSG00000117155.17,91,50,-0.6627736600288087,0.5074755256013469,-0.6627736600288087,0.5074755256013468,higher_expr_lower_risk
12058,ENSG00000284631.1,91,50,-0.6627132460512505,0.5075142246377153,-0.6627132460512505,0.5075142246377156,higher_expr_lower_risk
12059,ENSG00000166796.12,91,50,0.6625745146814619,0.507603096862593,0.6625745146814619,0.5076030968625931,higher_expr_higher_risk
12060,ENSG00000063176.16,91,50,-0.66235348040894,0.5077447097430738,-0.66235348040894,0.5077447097430737,higher_expr_lower_risk
12061,ENSG00000198908.12,91,50,-0.6623001479236936,0.5077788820599326,-0.6623001479236936,0.5077788820599326,higher_expr_lower_risk
12062,ENSG00000187486.5,91,50,-0.6622814928463633,0.5077908354202137,-0.6622814928463633,0.5077908354202136,higher_expr_lower_risk
12063,ENSG00000130150.12,91,50,0.6621766188700118,0.5078580368410008,0.6621766188700118,0.507858036841001,higher_expr_higher_risk
12064,ENSG00000086015.22,91,50,-0.6621715417251157,0.5078612903056238,-0.6621715417251157,0.5078612903056238,higher_expr_lower_risk
12065,ENSG00000105696.9,91,50,-0.6619558062315105,0.5079995449982273,-0.6619558062315105,0.5079995449982277,higher_expr_lower_risk
12066,ENSG00000116521.11,91,50,-0.6618114188524273,0.5080920870827406,-0.6618114188524273,0.5080920870827406,higher_expr_lower_risk
12067,ENSG00000143374.17,91,50,-0.661781053799515,0.5081115500567138,-0.661781053799515,0.5081115500567139,higher_expr_lower_risk
12068,ENSG00000171054.8,91,50,0.6615725146458639,0.5082452271812299,0.6615725146458639,0.5082452271812299,higher_expr_higher_risk
12069,ENSG00000178115.11,91,50,-0.6615714224443299,0.5082459273494402,-0.6615714224443299,0.5082459273494402,higher_expr_lower_risk
12070,ENSG00000179542.16,91,50,0.6615305767335495,0.5082721123199453,0.6615305767335495,0.5082721123199452,higher_expr_higher_risk
12071,ENSG00000181019.13,91,50,0.6614269427927002,0.5083385521324582,0.6614269427927002,0.5083385521324583,higher_expr_higher_risk
12072,ENSG00000205639.12,91,50,0.6613179578603422,0.5084084273835896,0.6613179578603422,0.5084084273835896,higher_expr_higher_risk
12073,ENSG00000173041.12,91,50,0.6612406963184585,0.5084579663612456,0.6612406963184585,0.5084579663612456,higher_expr_higher_risk
12074,ENSG00000197837.3,91,50,-0.6612406118022126,0.5084580205532198,-0.6612406118022126,0.50845802055322,higher_expr_lower_risk
12075,ENSG00000126804.13,91,50,-0.6610226330978924,0.5085977989804945,-0.6610226330978924,0.5085977989804945,higher_expr_lower_risk
12076,ENSG00000072210.19,91,50,-0.6609038169756175,0.5086739980736446,-0.6609038169756175,0.5086739980736446,higher_expr_lower_risk
12077,ENSG00000226372.4,91,50,-0.660882925371069,0.5086873968850956,-0.660882925371069,0.5086873968850958,higher_expr_lower_risk
12078,ENSG00000153786.13,91,50,-0.6608377610489288,0.5087163636140131,-0.6608377610489288,0.5087163636140135,higher_expr_lower_risk
12079,ENSG00000175262.14,91,50,-0.6608254246282159,0.5087242758891716,-0.6608254246282159,0.5087242758891717,higher_expr_lower_risk
12080,ENSG00000120756.13,91,50,0.6607987228778329,0.5087414019524179,0.6607987228778329,0.508741401952418,higher_expr_higher_risk
12081,ENSG00000144460.12,91,50,-0.660695328177016,0.5088077204623445,-0.660695328177016,0.5088077204623447,higher_expr_lower_risk
12082,ENSG00000168913.7,91,50,-0.6606015989530505,0.5088678433430824,-0.6606015989530505,0.5088678433430824,higher_expr_lower_risk
12083,ENSG00000262246.6,91,50,-0.6604754552874149,0.5089487644373425,-0.6604754552874149,0.5089487644373424,higher_expr_lower_risk
12084,ENSG00000108688.11,91,50,0.6604567162006013,0.5089607861267444,0.6604567162006013,0.5089607861267447,higher_expr_higher_risk
12085,ENSG00000273841.5,91,50,0.66043351194401,0.5089756725634267,0.66043351194401,0.5089756725634267,higher_expr_higher_risk
12086,ENSG00000097046.13,91,50,-0.6604033005758049,0.5089950546776945,-0.6604033005758049,0.5089950546776945,higher_expr_lower_risk
12087,ENSG00000204019.5,91,50,0.6602588041206998,0.5090877617787912,0.6602588041206998,0.5090877617787912,higher_expr_higher_risk
12088,ENSG00000119650.13,91,50,0.660195826963984,0.5091281698950383,0.660195826963984,0.5091281698950383,higher_expr_higher_risk
12089,ENSG00000204252.14,91,50,0.6601881388579887,0.5091331029397149,0.6601881388579887,0.5091331029397149,higher_expr_higher_risk
12090,ENSG00000186136.1,91,50,-0.6600135310896529,0.5092451461076548,-0.6600135310896529,0.5092451461076551,higher_expr_lower_risk
12091,ENSG00000151876.13,91,50,0.6599251857261405,0.5093018409129355,0.6599251857261405,0.5093018409129355,higher_expr_higher_risk
12092,ENSG00000198019.13,91,50,0.6598638836361234,0.5093411828946636,0.6598638836361234,0.5093411828946635,higher_expr_higher_risk
12093,ENSG00000174125.8,91,50,0.6594014562821723,0.5096380072253858,0.6594014562821723,0.5096380072253859,higher_expr_higher_risk
12094,ENSG00000048828.17,91,50,0.6593020801959142,0.5097018068798107,0.6593020801959142,0.5097018068798107,higher_expr_higher_risk
12095,ENSG00000004948.16,91,50,-0.6593008659217567,0.5097025864722013,-0.6593008659217567,0.5097025864722013,higher_expr_lower_risk
12096,ENSG00000185888.5,91,50,0.6592978561014546,0.5097045188498758,0.6592978561014546,0.5097045188498758,higher_expr_higher_risk
12097,ENSG00000104972.15,91,50,-0.659253866779985,0.5097327614993226,-0.659253866779985,0.5097327614993226,higher_expr_lower_risk
12098,ENSG00000091138.13,91,50,-0.6591567827213769,0.5097950956851123,-0.6591567827213769,0.5097950956851126,higher_expr_lower_risk
12099,ENSG00000122692.9,91,50,-0.6589331675198085,0.5099386861467224,-0.6589331675198085,0.5099386861467226,higher_expr_lower_risk
12100,ENSG00000126464.14,91,50,-0.6589129923449,0.509951642311486,-0.6589129923449,0.509951642311486,higher_expr_lower_risk
12101,ENSG00000179817.5,91,50,-0.6587343498847973,0.5100663710688182,-0.6587343498847973,0.5100663710688184,higher_expr_lower_risk
12102,ENSG00000068400.13,91,50,-0.6586898286255025,0.5100949658621836,-0.6586898286255025,0.5100949658621838,higher_expr_lower_risk
12103,ENSG00000168884.15,91,50,-0.6586816044461343,0.510100248120563,-0.6586816044461343,0.510100248120563,higher_expr_lower_risk
12104,ENSG00000129493.15,91,50,-0.6584670193118287,0.5102380828204509,-0.6584670193118287,0.5102380828204509,higher_expr_lower_risk
12105,ENSG00000104960.15,91,50,-0.6584568852312708,0.5102445927369681,-0.6584568852312708,0.5102445927369681,higher_expr_lower_risk
12106,ENSG00000184560.8,91,50,-0.6582957380697353,0.5103481160627483,-0.6582957380697353,0.5103481160627487,higher_expr_lower_risk
12107,ENSG00000169181.13,91,50,0.658079655315479,0.5104869480642803,0.658079655315479,0.5104869480642802,higher_expr_higher_risk
12108,ENSG00000283039.1,91,50,-0.6579851360922434,0.5105476823613608,-0.6579851360922434,0.5105476823613609,higher_expr_lower_risk
12109,ENSG00000186971.3,91,50,-0.6579851360921081,0.5105476823614477,-0.6579851360921081,0.5105476823614479,higher_expr_lower_risk
12110,ENSG00000180448.10,91,50,-0.6576826976239227,0.5107420426822187,-0.6576826976239227,0.5107420426822187,higher_expr_lower_risk
12111,ENSG00000169018.6,91,50,-0.657653339237262,0.510760911737397,-0.657653339237262,0.5107609117373971,higher_expr_lower_risk
12112,ENSG00000150990.8,91,50,0.6576112074275233,0.5107879910909221,0.6576112074275233,0.5107879910909221,higher_expr_higher_risk
12113,ENSG00000122778.10,91,50,-0.6574754875184612,0.5108752273700896,-0.6574754875184612,0.5108752273700897,higher_expr_lower_risk
12114,ENSG00000104760.17,91,50,-0.6573654313989903,0.5109459735279732,-0.6573654313989903,0.5109459735279733,higher_expr_lower_risk
12115,ENSG00000066230.12,91,50,-0.6573177615751375,0.5109766181822138,-0.6573177615751375,0.5109766181822137,higher_expr_lower_risk
12116,ENSG00000163666.10,91,50,0.6572922484147871,0.5109930197696289,0.6572922484147871,0.510993019769629,higher_expr_higher_risk
12117,ENSG00000203756.8,91,50,-0.6572792366546992,0.5110013847161761,-0.6572792366546992,0.5110013847161761,higher_expr_lower_risk
12118,ENSG00000165548.11,91,50,-0.657215786196042,0.5110421765097957,-0.657215786196042,0.5110421765097954,higher_expr_lower_risk
12119,ENSG00000168268.11,91,50,-0.6571210867477973,0.5111030611935022,-0.6571210867477973,0.5111030611935024,higher_expr_lower_risk
12120,ENSG00000124508.17,91,50,-0.6566692587116684,0.5113936050880711,-0.6566692587116684,0.5113936050880712,higher_expr_lower_risk
12121,ENSG00000130037.5,91,50,-0.6565773092200032,0.5114527429287233,-0.6565773092200032,0.5114527429287234,higher_expr_lower_risk
12122,ENSG00000115226.10,91,50,0.6563905056864613,0.5115728976826444,0.6563905056864613,0.5115728976826442,higher_expr_higher_risk
12123,ENSG00000067704.10,91,50,0.6563185036728622,0.511619214360755,0.6563185036728622,0.5116192143607551,higher_expr_higher_risk
12124,ENSG00000135973.3,91,50,-0.656082295127569,0.5117711754118575,-0.656082295127569,0.5117711754118576,higher_expr_lower_risk
12125,ENSG00000163121.10,91,50,0.6559754756222604,0.5118399037937357,0.6559754756222604,0.5118399037937356,higher_expr_higher_risk
12126,ENSG00000188305.6,91,50,-0.655941679417754,0.5118616494999604,-0.655941679417754,0.5118616494999603,higher_expr_lower_risk
12127,ENSG00000164615.6,91,50,0.6558310115028757,0.5119328606321509,0.6558310115028757,0.5119328606321509,higher_expr_higher_risk
12128,ENSG00000172831.14,91,50,0.6558277553697037,0.5119349559241131,0.6558277553697037,0.5119349559241131,higher_expr_higher_risk
12129,ENSG00000159063.13,91,50,0.6556904446681154,0.5120233181793159,0.6556904446681154,0.5120233181793159,higher_expr_higher_risk
12130,ENSG00000105668.7,91,50,0.6554357351713604,0.512187250035551,0.6554357351713604,0.512187250035551,higher_expr_higher_risk
12131,ENSG00000137074.20,91,50,-0.6551443666381255,0.5123748093282369,-0.6551443666381255,0.512374809328237,higher_expr_lower_risk
12132,ENSG00000149599.15,91,50,-0.6549754996922126,0.5124835284825466,-0.6549754996922126,0.5124835284825469,higher_expr_lower_risk
12133,ENSG00000176396.11,91,50,0.6548229924191096,0.5125817253605816,0.6548229924191096,0.5125817253605816,higher_expr_higher_risk
12134,ENSG00000124089.4,91,50,-0.6547444313542566,0.512632313341212,-0.6547444313542566,0.5126323133412122,higher_expr_lower_risk
12135,ENSG00000170571.12,91,50,-0.6546705165256503,0.5126799118377103,-0.6546705165256503,0.5126799118377103,higher_expr_lower_risk
12136,ENSG00000177051.6,91,50,-0.6545735163770738,0.5127423799463744,-0.6545735163770738,0.5127423799463743,higher_expr_lower_risk
12137,ENSG00000079950.14,91,50,-0.6545300849728284,0.5127703510621133,-0.6545300849728284,0.5127703510621134,higher_expr_lower_risk
12138,ENSG00000143631.11,91,50,-0.6544796598870611,0.5128028273142258,-0.6544796598870611,0.5128028273142257,higher_expr_lower_risk
12139,ENSG00000178425.14,91,50,-0.6543840337037097,0.5128644182549201,-0.6543840337037097,0.5128644182549201,higher_expr_lower_risk
12140,ENSG00000077935.17,91,50,0.654370224435888,0.512873312850747,0.654370224435888,0.5128733128507471,higher_expr_higher_risk
12141,ENSG00000149300.10,91,50,-0.6543458415973846,0.5128890181152448,-0.6543458415973846,0.5128890181152448,higher_expr_lower_risk
12142,ENSG00000160094.15,91,50,-0.6543394574525538,0.5128931302571693,-0.6543394574525538,0.5128931302571693,higher_expr_lower_risk
12143,ENSG00000141447.18,91,50,-0.6542199283183082,0.5129701242829539,-0.6542199283183082,0.5129701242829537,higher_expr_lower_risk
12144,ENSG00000187175.5,91,50,0.6540516322022418,0.5130785414951673,0.6540516322022418,0.5130785414951673,higher_expr_higher_risk
12145,ENSG00000125780.12,91,50,-0.6540406587225682,0.5130856110809502,-0.6540406587225682,0.5130856110809504,higher_expr_lower_risk
12146,ENSG00000204564.12,91,50,-0.6538667053595447,0.5131976860677424,-0.6538667053595447,0.5131976860677425,higher_expr_lower_risk
12147,ENSG00000135090.14,91,50,0.6537661144859106,0.5132625007549675,0.6537661144859106,0.5132625007549674,higher_expr_higher_risk
12148,ENSG00000260428.3,91,50,-0.6536688762661054,0.5133251592462441,-0.6536688762661054,0.5133251592462442,higher_expr_lower_risk
12149,ENSG00000105613.10,91,50,-0.6536117801235936,0.5133619527891633,-0.6536117801235936,0.5133619527891633,higher_expr_lower_risk
12150,ENSG00000248712.7,91,50,0.653495366394099,0.513436975658369,0.653495366394099,0.5134369756583689,higher_expr_higher_risk
12151,ENSG00000171488.15,91,50,-0.6534409152632195,0.5134720686681831,-0.6534409152632195,0.5134720686681831,higher_expr_lower_risk
12152,ENSG00000168878.19,91,50,0.6533463741259287,0.5135330021053681,0.6533463741259287,0.5135330021053682,higher_expr_higher_risk
12153,ENSG00000158560.14,91,50,-0.6530542440408847,0.5137213089007765,-0.6530542440408847,0.5137213089007765,higher_expr_lower_risk
12154,ENSG00000139842.15,91,50,0.6529816341350796,0.513768118757241,0.6529816341350796,0.5137681187572409,higher_expr_higher_risk
12155,ENSG00000171943.12,91,50,0.652936920016859,0.5137969459759292,0.652936920016859,0.5137969459759291,higher_expr_higher_risk
12156,ENSG00000197020.11,91,50,-0.6528988836599594,0.513821468700395,-0.6528988836599594,0.5138214687003951,higher_expr_lower_risk
12157,ENSG00000177189.14,91,50,-0.652737975776036,0.5139252156489694,-0.652737975776036,0.5139252156489695,higher_expr_lower_risk
12158,ENSG00000155111.15,91,50,-0.652156541255106,0.5143001921231861,-0.652156541255106,0.514300192123186,higher_expr_lower_risk
12159,ENSG00000112701.18,91,50,-0.6520949578256239,0.5143399165976545,-0.6520949578256239,0.5143399165976545,higher_expr_lower_risk
12160,ENSG00000155868.8,91,50,0.6520617887723329,0.5143613130013502,0.6520617887723329,0.5143613130013501,higher_expr_higher_risk
12161,ENSG00000164684.13,91,50,-0.6520494723789245,0.5143692580708463,-0.6520494723789245,0.5143692580708461,higher_expr_lower_risk
12162,ENSG00000172986.13,91,50,-0.6520043360035053,0.5143983752275281,-0.6520043360035053,0.5143983752275283,higher_expr_lower_risk
12163,ENSG00000172771.12,91,50,-0.6519585296428756,0.5144279254630113,-0.6519585296428756,0.5144279254630113,higher_expr_lower_risk
12164,ENSG00000068001.14,91,50,0.6519315414951372,0.514445336255634,0.6519315414951372,0.5144453362556339,higher_expr_higher_risk
12165,ENSG00000196772.4,91,50,0.6518502963132349,0.5144977515948652,0.6518502963132349,0.5144977515948652,higher_expr_higher_risk
12166,ENSG00000048545.16,91,50,-0.651723277126091,0.5145797036017654,-0.651723277126091,0.5145797036017656,higher_expr_lower_risk
12167,ENSG00000129173.13,91,50,0.6516084317447072,0.5146538069834565,0.6516084317447072,0.5146538069834564,higher_expr_higher_risk
12168,ENSG00000166024.14,91,50,-0.6514913302444356,0.5147293718242183,-0.6514913302444356,0.5147293718242183,higher_expr_lower_risk
12169,ENSG00000198276.16,91,50,-0.6514511626763819,0.5147552930240449,-0.6514511626763819,0.5147552930240449,higher_expr_lower_risk
12170,ENSG00000160767.21,91,50,-0.6514141913747178,0.5147791521876541,-0.6514141913747178,0.5147791521876541,higher_expr_lower_risk
12171,ENSG00000071553.18,91,50,0.6512970460839534,0.5148547548532527,0.6512970460839534,0.5148547548532529,higher_expr_higher_risk
12172,ENSG00000091129.21,91,50,-0.6512377666901294,0.5148930145020753,-0.6512377666901294,0.5148930145020753,higher_expr_lower_risk
12173,ENSG00000198331.11,91,50,-0.651144697638415,0.5149530853909412,-0.651144697638415,0.514953085390941,higher_expr_lower_risk
12174,ENSG00000163811.12,91,50,0.6510575429885374,0.5150093421636841,0.6510575429885374,0.5150093421636841,higher_expr_higher_risk
12175,ENSG00000108587.16,91,50,0.6505457834042234,0.5153397382484283,0.6505457834042234,0.5153397382484284,higher_expr_higher_risk
12176,ENSG00000181588.16,91,50,0.6504834399295406,0.5153799952132387,0.6504834399295406,0.5153799952132389,higher_expr_higher_risk
12177,ENSG00000169504.15,91,50,0.6504657339624986,0.5153914287602801,0.6504657339624986,0.5153914287602802,higher_expr_higher_risk
12178,ENSG00000188612.12,91,50,0.6504042590387175,0.5154311269327528,0.6504042590387175,0.5154311269327527,higher_expr_higher_risk
