case_id,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,n_patches
TCGA-2J-AAB1,0.05815628375945265,0.004621293962309447,0.006061697275237066,0.0,0.13437762573520587,0.5940463329732325,0.03300924258792462,0.0,0.16972752370663785,0.0,16662
TCGA-2J-AAB4,0.0,0.010733044073989496,0.0,0.0,0.00197914287889168,0.5801933470350917,0.0,0.0,0.4070944660120271,0.0,13137
TCGA-2J-AAB6,0.0,0.0064721485411140586,0.0,0.0,0.001273209549071618,0.5503978779840849,0.0,0.0,0.4418567639257294,0.0,18850
TCGA-2J-AAB8,0.0,0.0022104681455751164,0.0,0.0,0.018473198073734903,0.5870371832320203,0.0,0.0,0.3922791505486698,0.0,12667
TCGA-2J-AAB9,0.0012230545788105794,0.004229730418386587,0.0,5.096060745044081e-05,0.02405340671660806,0.6198338684197116,0.0,0.0,0.3506089792590328,0.0,19623
TCGA-2J-AABA,0.0,0.07689127738735015,0.0,0.0,0.0024803637866887144,0.9195948739148408,0.0,0.0,0.0010334849111202976,0.0,4838
TCGA-2J-AABE,0.0,0.005666829506595017,0.0,0.0,0.005031753786028334,0.39281875915974596,0.0,0.0,0.5964826575476306,0.0,20470
TCGA-2J-AABF,5.1192792054878675e-05,0.011518378212347701,0.00010238558410975735,0.0,0.020169960069622198,0.6864441486638682,0.0,0.0,0.2817139346779973,0.0,19534
TCGA-2J-AABH,0.0,0.021192705766387383,0.0,0.0,0.01330704780680138,0.6852777582200944,7.040766035344645e-05,0.0,0.2801520805463634,0.0,14203
TCGA-2J-AABI,0.0,0.018419550666735847,0.0,0.0,0.0,0.7983188917137966,0.0,0.0,0.18326155761946764,0.0,19273
TCGA-2J-AABK,0.0012381345439537762,0.004044572843582336,0.000330169211721007,0.0,0.033099463475030955,0.46405282707387535,0.0,0.0,0.49723483285183656,0.0,12115
TCGA-2J-AABO,9.937394415184339e-05,0.0009937394415184338,0.0,0.0,0.008049289476299314,0.6675941568120839,0.0,0.0,0.32326344032594656,0.0,20126
